"","Word1","Word2","Creativity","FF","Class","Individual"
"3972","giant","american",1.22222222222222,0.80297482,"ac.americans",211
"3973","american","sloth",1.22222222222222,0.80297482,"ac.americans",211
"3974","sloth","carnivores",1.22222222222222,0.80297482,"ac.americans",211
"3975","carnivores","panda",1.22222222222222,0.80297482,"ac.americans",211
"3976","panda","giant",1.22222222222222,0.80297482,"ac.americans",211
"3977","paper","pen",1.47222222222222,0.802918715,"ac.americans",212
"3978","pen","ink",1.47222222222222,0.802918715,"ac.americans",212
"3979","ink","black",1.47222222222222,0.802918715,"ac.americans",212
"3980","black","bluie",1.47222222222222,0.802918715,"ac.americans",212
"3981","bluie","ballpoint",1.47222222222222,0.802918715,"ac.americans",212
"3982","ballpoint","stick",1.47222222222222,0.802918715,"ac.americans",212
"3983","stick","class",1.47222222222222,0.802918715,"ac.americans",212
"3984","class","room",1.47222222222222,0.802918715,"ac.americans",212
"3985","room","teacher",1.47222222222222,0.802918715,"ac.americans",212
"3986","teacher","chalk",1.47222222222222,0.802918715,"ac.americans",212
"3987","chalk","student",1.47222222222222,0.802918715,"ac.americans",212
"3988","student","principal",1.47222222222222,0.802918715,"ac.americans",212
"3989","principal","bus",1.47222222222222,0.802918715,"ac.americans",212
"3990","bus","government",1.47222222222222,0.802918715,"ac.americans",212
"3991","government","grant",1.47222222222222,0.802918715,"ac.americans",212
"3992","grant","funding",1.47222222222222,0.802918715,"ac.americans",212
"3993","funding","help",1.47222222222222,0.802918715,"ac.americans",212
"3994","help","assistant",1.47222222222222,0.802918715,"ac.americans",212
"3995","assistant","graduate",1.47222222222222,0.802918715,"ac.americans",212
"3996","snow","cold",2.08333333333333,0.802793778,"ac.americans",213
"3997","cold","east",2.08333333333333,0.802793778,"ac.americans",213
"3998","east","home",2.08333333333333,0.802793778,"ac.americans",213
"3999","home","family",2.08333333333333,0.802793778,"ac.americans",213
"4000","family","daughter",2.08333333333333,0.802793778,"ac.americans",213
"4001","daughter","grandchildren",2.08333333333333,0.802793778,"ac.americans",213
"4002","grandchildren","love",2.08333333333333,0.802793778,"ac.americans",213
"4003","love","divorce",2.08333333333333,0.802793778,"ac.americans",213
"4004","divorce","bad",2.08333333333333,0.802793778,"ac.americans",213
"4005","bad","sad",2.08333333333333,0.802793778,"ac.americans",213
"4006","sad","crying",2.08333333333333,0.802793778,"ac.americans",213
"4007","crying","hurting",2.08333333333333,0.802793778,"ac.americans",213
"4008","hurting","injury",2.08333333333333,0.802793778,"ac.americans",213
"4009","injury","scars",2.08333333333333,0.802793778,"ac.americans",213
"4010","scars","pain",2.08333333333333,0.802793778,"ac.americans",213
"4011","pain","depression",2.08333333333333,0.802793778,"ac.americans",213
"4012","depression","doctor",2.08333333333333,0.802793778,"ac.americans",213
"4013","doctor","pills",2.08333333333333,0.802793778,"ac.americans",213
"4014","pills","relief",2.08333333333333,0.802793778,"ac.americans",213
"4015","paper","plate",1.55555555555556,0.802591249913,"ac.americans",214
"4016","plate","let",1.55555555555556,0.802591249913,"ac.americans",214
"4017","let","letter",1.55555555555556,0.802591249913,"ac.americans",214
"4018","letter","envelope",1.55555555555556,0.802591249913,"ac.americans",214
"4019","envelope","note",1.55555555555556,0.802591249913,"ac.americans",214
"4020","note","book",1.55555555555556,0.802591249913,"ac.americans",214
"4021","book","reading",1.55555555555556,0.802591249913,"ac.americans",214
"4022","reading","atlas",1.55555555555556,0.802591249913,"ac.americans",214
"4023","atlas","roads",1.55555555555556,0.802591249913,"ac.americans",214
"4024","roads","streets",1.55555555555556,0.802591249913,"ac.americans",214
"4025","streets","city",1.55555555555556,0.802591249913,"ac.americans",214
"4026","city","state",1.55555555555556,0.802591249913,"ac.americans",214
"4027","state","country",1.55555555555556,0.802591249913,"ac.americans",214
"4028","country","world",1.55555555555556,0.802591249913,"ac.americans",214
"4029","world","wide",1.55555555555556,0.802591249913,"ac.americans",214
"4030","wide","screen",1.55555555555556,0.802591249913,"ac.americans",214
"4031","screen","television",1.55555555555556,0.802591249913,"ac.americans",214
"4032","television","movie",1.55555555555556,0.802591249913,"ac.americans",214
"4033","movie","show",1.55555555555556,0.802591249913,"ac.americans",214
"4034","bear","camping",2.08333333333333,0.802582367636,"ac.americans",215
"4035","camping","mountains",2.08333333333333,0.802582367636,"ac.americans",215
"4036","mountains","snow",2.08333333333333,0.802582367636,"ac.americans",215
"4037","snow","mittens",2.08333333333333,0.802582367636,"ac.americans",215
"4038","mittens","kittens",2.08333333333333,0.802582367636,"ac.americans",215
"4039","kittens","yarn",2.08333333333333,0.802582367636,"ac.americans",215
"4040","yarn","sweaters",2.08333333333333,0.802582367636,"ac.americans",215
"4041","sweaters","hotcocoa",2.08333333333333,0.802582367636,"ac.americans",215
"4042","hotcocoa","fireplace",2.08333333333333,0.802582367636,"ac.americans",215
"4043","fireplace","warmth",2.08333333333333,0.802582367636,"ac.americans",215
"4044","warmth","friends",2.08333333333333,0.802582367636,"ac.americans",215
"4045","friends","family",2.08333333333333,0.802582367636,"ac.americans",215
"4046","family","time",2.08333333333333,0.802582367636,"ac.americans",215
"4047","time","sunshine",2.08333333333333,0.802582367636,"ac.americans",215
"4048","sunshine","outdoors",2.08333333333333,0.802582367636,"ac.americans",215
"4049","outdoors","fun",2.08333333333333,0.802582367636,"ac.americans",215
"4050","fun","happy",2.08333333333333,0.802582367636,"ac.americans",215
"4051","happy","healthy",2.08333333333333,0.802582367636,"ac.americans",215
"4052","healthy","smile",2.08333333333333,0.802582367636,"ac.americans",215
"4053","toaster","Toast",1.77777777777778,0.802558008,"ac.americans",216
"4054","Toast","Bread",1.77777777777778,0.802558008,"ac.americans",216
"4055","Bread","Fridge",1.77777777777778,0.802558008,"ac.americans",216
"4056","Fridge","Food",1.77777777777778,0.802558008,"ac.americans",216
"4057","Food","Store",1.77777777777778,0.802558008,"ac.americans",216
"4058","Store","Shop",1.77777777777778,0.802558008,"ac.americans",216
"4059","Shop","List",1.77777777777778,0.802558008,"ac.americans",216
"4060","List","Time",1.77777777777778,0.802558008,"ac.americans",216
"4061","Time","Plan",1.77777777777778,0.802558008,"ac.americans",216
"4062","Plan","Drive",1.77777777777778,0.802558008,"ac.americans",216
"4063","Drive","Car",1.77777777777778,0.802558008,"ac.americans",216
"4064","Car","Gas",1.77777777777778,0.802558008,"ac.americans",216
"4065","Gas","Money",1.77777777777778,0.802558008,"ac.americans",216
"4066","Money","Bank",1.77777777777778,0.802558008,"ac.americans",216
"4067","Bank","Job",1.77777777777778,0.802558008,"ac.americans",216
"4068","Job","Work",1.77777777777778,0.802558008,"ac.americans",216
"4069","Work","Sleep",1.77777777777778,0.802558008,"ac.americans",216
"4070","Sleep","Rest",1.77777777777778,0.802558008,"ac.americans",216
"4071","Rest","Coffee",1.77777777777778,0.802558008,"ac.americans",216
"4072","candle","Fire",1.80555555555556,0.802528936,"ac.americans",217
"4073","Fire","Forest",1.80555555555556,0.802528936,"ac.americans",217
"4074","Forest","Wood",1.80555555555556,0.802528936,"ac.americans",217
"4075","Wood","Camping",1.80555555555556,0.802528936,"ac.americans",217
"4076","Camping","Trailer",1.80555555555556,0.802528936,"ac.americans",217
"4077","Trailer","Nature",1.80555555555556,0.802528936,"ac.americans",217
"4078","Nature","Fishing",1.80555555555556,0.802528936,"ac.americans",217
"4079","Fishing","Exploring",1.80555555555556,0.802528936,"ac.americans",217
"4080","Exploring","Adventure",1.80555555555556,0.802528936,"ac.americans",217
"4081","Adventure","Travel",1.80555555555556,0.802528936,"ac.americans",217
"4082","Travel","Suitcase",1.80555555555556,0.802528936,"ac.americans",217
"4083","Suitcase","Airplane",1.80555555555556,0.802528936,"ac.americans",217
"4084","Airplane","Customs",1.80555555555556,0.802528936,"ac.americans",217
"4085","Customs","Holiday",1.80555555555556,0.802528936,"ac.americans",217
"4086","Holiday","Gifts",1.80555555555556,0.802528936,"ac.americans",217
"4087","Gifts","Miracle",1.80555555555556,0.802528936,"ac.americans",217
"4088","Miracle","Snow",1.80555555555556,0.802528936,"ac.americans",217
"4089","Snow","Christmas",1.80555555555556,0.802528936,"ac.americans",217
"4090","Christmas","Warmth",1.80555555555556,0.802528936,"ac.americans",217
"4091","table","chair",1.94444444444444,0.802500324,"ac.americans",218
"4092","chair","ladder",1.94444444444444,0.802500324,"ac.americans",218
"4093","ladder","cupboard",1.94444444444444,0.802500324,"ac.americans",218
"4094","cupboard","cans",1.94444444444444,0.802500324,"ac.americans",218
"4095","cans","veggies",1.94444444444444,0.802500324,"ac.americans",218
"4096","veggies","chili",1.94444444444444,0.802500324,"ac.americans",218
"4097","chili","cooking",1.94444444444444,0.802500324,"ac.americans",218
"4098","cooking","food",1.94444444444444,0.802500324,"ac.americans",218
"4099","food","fun",1.94444444444444,0.802500324,"ac.americans",218
"4100","fun","eating",1.94444444444444,0.802500324,"ac.americans",218
"4101","eating","party",1.94444444444444,0.802500324,"ac.americans",218
"4102","party","family",1.94444444444444,0.802500324,"ac.americans",218
"4103","family","friends",1.94444444444444,0.802500324,"ac.americans",218
"4104","friends","decorations",1.94444444444444,0.802500324,"ac.americans",218
"4105","decorations","art",1.94444444444444,0.802500324,"ac.americans",218
"4106","art","craft",1.94444444444444,0.802500324,"ac.americans",218
"4107","craft","creativity",1.94444444444444,0.802500324,"ac.americans",218
"4108","creativity","entertaining",1.94444444444444,0.802500324,"ac.americans",218
"4109","entertaining","life",1.94444444444444,0.802500324,"ac.americans",218
"4110","snow","flake",2.25,0.802416959832,"ac.americans",219
"4111","flake","weird",2.25,0.802416959832,"ac.americans",219
"4112","weird","strange",2.25,0.802416959832,"ac.americans",219
"4113","strange","Love",2.25,0.802416959832,"ac.americans",219
"4114","Love","Hate",2.25,0.802416959832,"ac.americans",219
"4115","Hate","Liver",2.25,0.802416959832,"ac.americans",219
"4116","Liver","surgery",2.25,0.802416959832,"ac.americans",219
"4117","surgery","doctor",2.25,0.802416959832,"ac.americans",219
"4118","doctor","who",2.25,0.802416959832,"ac.americans",219
"4119","who","what",2.25,0.802416959832,"ac.americans",219
"4120","what","when",2.25,0.802416959832,"ac.americans",219
"4121","when","where",2.25,0.802416959832,"ac.americans",219
"4122","where","How",2.25,0.802416959832,"ac.americans",219
"4123","How","Brown",2.25,0.802416959832,"ac.americans",219
"4124","Brown","betty",2.25,0.802416959832,"ac.americans",219
"4125","betty","Girl",2.25,0.802416959832,"ac.americans",219
"4126","Girl","boy",2.25,0.802416959832,"ac.americans",219
"4127","boy","mean",2.25,0.802416959832,"ac.americans",219
"4128","mean","terrible",2.25,0.802416959832,"ac.americans",219
"4129","candle","light",1.58333333333333,0.802374512,"ac.americans",220
"4130","light","darknesss",1.58333333333333,0.802374512,"ac.americans",220
"4131","darknesss","electric",1.58333333333333,0.802374512,"ac.americans",220
"4132","electric","stove",1.58333333333333,0.802374512,"ac.americans",220
"4133","stove","camping",1.58333333333333,0.802374512,"ac.americans",220
"4134","camping","tent",1.58333333333333,0.802374512,"ac.americans",220
"4135","tent","backpack",1.58333333333333,0.802374512,"ac.americans",220
"4136","backpack","fruit",1.58333333333333,0.802374512,"ac.americans",220
"4137","fruit","grilling",1.58333333333333,0.802374512,"ac.americans",220
"4138","grilling","hotdogs",1.58333333333333,0.802374512,"ac.americans",220
"4139","hotdogs","soda",1.58333333333333,0.802374512,"ac.americans",220
"4140","soda","ice",1.58333333333333,0.802374512,"ac.americans",220
"4141","ice","bed",1.58333333333333,0.802374512,"ac.americans",220
"4142","bed","sleep",1.58333333333333,0.802374512,"ac.americans",220
"4143","sleep","nature",1.58333333333333,0.802374512,"ac.americans",220
"4144","nature","birds",1.58333333333333,0.802374512,"ac.americans",220
"4145","birds","bears",1.58333333333333,0.802374512,"ac.americans",220
"4146","bears","phone",1.58333333333333,0.802374512,"ac.americans",220
"4147","phone","book",1.58333333333333,0.802374512,"ac.americans",220
"4148","paper","towel",2.19444444444444,0.802222726999,"ac.americans",221
"4149","towel","hers",2.19444444444444,0.802222726999,"ac.americans",221
"4150","hers","his",2.19444444444444,0.802222726999,"ac.americans",221
"4151","his","man",2.19444444444444,0.802222726999,"ac.americans",221
"4152","man","woman",2.19444444444444,0.802222726999,"ac.americans",221
"4153","woman","child",2.19444444444444,0.802222726999,"ac.americans",221
"4154","child","toy",2.19444444444444,0.802222726999,"ac.americans",221
"4155","toy","doll",2.19444444444444,0.802222726999,"ac.americans",221
"4156","doll","baby",2.19444444444444,0.802222726999,"ac.americans",221
"4157","baby","carriage",2.19444444444444,0.802222726999,"ac.americans",221
"4158","carriage","stroller",2.19444444444444,0.802222726999,"ac.americans",221
"4159","stroller","walk",2.19444444444444,0.802222726999,"ac.americans",221
"4160","walk","run",2.19444444444444,0.802222726999,"ac.americans",221
"4161","run","marathon",2.19444444444444,0.802222726999,"ac.americans",221
"4162","marathon","race",2.19444444444444,0.802222726999,"ac.americans",221
"4163","race","car",2.19444444444444,0.802222726999,"ac.americans",221
"4164","car","trip",2.19444444444444,0.802222726999,"ac.americans",221
"4165","trip","cruise",2.19444444444444,0.802222726999,"ac.americans",221
"4166","cruise","boat",2.19444444444444,0.802222726999,"ac.americans",221
"4167","paper","plane",1.47222222222222,0.802201405689,"ac.americans",222
"4168","plane","hellicopter",1.47222222222222,0.802201405689,"ac.americans",222
"4169","hellicopter","ride",1.47222222222222,0.802201405689,"ac.americans",222
"4170","ride","enjoy",1.47222222222222,0.802201405689,"ac.americans",222
"4171","enjoy","horses",1.47222222222222,0.802201405689,"ac.americans",222
"4172","horses","outdoors",1.47222222222222,0.802201405689,"ac.americans",222
"4173","outdoors","gardens",1.47222222222222,0.802201405689,"ac.americans",222
"4174","gardens","flowers",1.47222222222222,0.802201405689,"ac.americans",222
"4175","flowers","butterfllies",1.47222222222222,0.802201405689,"ac.americans",222
"4176","butterfllies","bees",1.47222222222222,0.802201405689,"ac.americans",222
"4177","bees","pollen",1.47222222222222,0.802201405689,"ac.americans",222
"4178","pollen","headache",1.47222222222222,0.802201405689,"ac.americans",222
"4179","headache","allergies",1.47222222222222,0.802201405689,"ac.americans",222
"4180","allergies","flower",1.47222222222222,0.802201405689,"ac.americans",222
"4181","flower","beautiful",1.47222222222222,0.802201405689,"ac.americans",222
"4182","beautiful","roses",1.47222222222222,0.802201405689,"ac.americans",222
"4183","roses","garden",1.47222222222222,0.802201405689,"ac.americans",222
"4184","garden","vegetables",1.47222222222222,0.802201405689,"ac.americans",222
"4185","vegetables","good",1.47222222222222,0.802201405689,"ac.americans",222
"4186","paper","Pen",1.97222222222222,0.802159951,"ac.americans",223
"4187","Pen","Write",1.97222222222222,0.802159951,"ac.americans",223
