"Word1" "Word2" "Creativity" "Class"
"1698" "stuffing" "gravy" 1.72222222222222 "Americans"
"1705" "cakes" "pies" 1.72222222222222 "Americans"
"1706" "pies" "pumpkin" 1.72222222222222 "Americans"
"1707" "pumpkin" "apple" 1.72222222222222 "Americans"
"1708" "paper" "scissors" 1.55555555555556 "Americans"
"1709" "scissors" "rock" 1.55555555555556 "Americans"
"1710" "rock" "stone" 1.55555555555556 "Americans"
"1711" "stone" "turn" 1.55555555555556 "Americans"
"1712" "turn" "over" 1.55555555555556 "Americans"
"1713" "over" "under" 1.55555555555556 "Americans"
"1714" "under" "around" 1.55555555555556 "Americans"
"1715" "around" "through" 1.55555555555556 "Americans"
"1716" "through" "across" 1.55555555555556 "Americans"
"1717" "across" "cross" 1.55555555555556 "Americans"
"1718" "cross" "jesus" 1.55555555555556 "Americans"
"1719" "jesus" "god" 1.55555555555556 "Americans"
"1720" "god" "father" 1.55555555555556 "Americans"
"1721" "father" "praise" 1.55555555555556 "Americans"
"1722" "praise" "honor" 1.55555555555556 "Americans"
"1723" "honor" "judge" 1.55555555555556 "Americans"
"1724" "judge" "jury" 1.55555555555556 "Americans"
"1725" "jury" "court" 1.55555555555556 "Americans"
"1726" "court" "battle" 1.55555555555556 "Americans"
"1727" "candle" "light" 1.75 "Americans"
"1728" "light" "load" 1.75 "Americans"
"1729" "load" "truck" 1.75 "Americans"
"1730" "truck" "long" 1.75 "Americans"
"1731" "long" "rope" 1.75 "Americans"
"1732" "rope" "snake" 1.75 "Americans"
"1733" "snake" "poison" 1.75 "Americans"
"1734" "poison" "medicine" 1.75 "Americans"
"1735" "medicine" "pills" 1.75 "Americans"
"1736" "pills" "addiction" 1.75 "Americans"
"1737" "addiction" "death" 1.75 "Americans"
"1738" "death" "afterlife" 1.75 "Americans"
"1739" "afterlife" "god" 1.75 "Americans"
"1740" "god" "almighty" 1.75 "Americans"
"1741" "almighty" "bolt" 1.75 "Americans"
"1742" "bolt" "heaven" 1.75 "Americans"
"1743" "heaven" "angels" 1.75 "Americans"
"1744" "angels" "beautiful" 1.75 "Americans"
"1745" "beautiful" "girls" 1.75 "Americans"
"1746" "paper" "plane" 1.33333333333333 "Americans"
"1747" "plane" "train" 1.33333333333333 "Americans"
"1748" "train" "vacation" 1.33333333333333 "Americans"
"1751" "sun" "towel" 1.33333333333333 "Americans"
"1752" "towel" "laundry" 1.33333333333333 "Americans"
"1753" "laundry" "clothes" 1.33333333333333 "Americans"
"1754" "clothes" "fashion" 1.33333333333333 "Americans"
"1755" "fashion" "supermodels" 1.33333333333333 "Americans"
"1756" "supermodels" "celebrities" 1.33333333333333 "Americans"
"1763" "sleep" "bed" 1.33333333333333 "Americans"
"1764" "bed" "house" 1.33333333333333 "Americans"
"1765" "house" "family" 1.33333333333333 "Americans"
"1766" "family" "life" 1.33333333333333 "Americans"
"1767" "life" "work" 1.33333333333333 "Americans"
"1768" "work" "hospital" 1.33333333333333 "Americans"
"1769" "candle" "fire" 1.41666666666667 "Americans"
"1770" "fire" "water" 1.41666666666667 "Americans"
"1771" "water" "swim" 1.41666666666667 "Americans"
"1772" "swim" "kids" 1.41666666666667 "Americans"
"1773" "kids" "family" 1.41666666666667 "Americans"
"1774" "family" "love" 1.41666666666667 "Americans"
"1775" "love" "marriage" 1.41666666666667 "Americans"
"1776" "marriage" "commitment" 1.41666666666667 "Americans"
"1777" "commitment" "honor" 1.41666666666667 "Americans"
"1778" "honor" "life" 1.41666666666667 "Americans"
"1779" "life" "decisions" 1.41666666666667 "Americans"
"1780" "decisions" "problems" 1.41666666666667 "Americans"
"1781" "problems" "solutions" 1.41666666666667 "Americans"
"1782" "solutions" "work" 1.41666666666667 "Americans"
"1783" "work" "play" 1.41666666666667 "Americans"
"1784" "play" "fun" 1.41666666666667 "Americans"
"1785" "fun" "joy" 1.41666666666667 "Americans"
"1786" "joy" "pain" 1.41666666666667 "Americans"
"1787" "pain" "death" 1.41666666666667 "Americans"
"1788" "toaster" "bread" 1.55555555555556 "Americans"
"1789" "bread" "jelly" 1.55555555555556 "Americans"
"1790" "jelly" "breakfast" 1.55555555555556 "Americans"
"1791" "breakfast" "bacon" 1.55555555555556 "Americans"
"1792" "bacon" "sausage" 1.55555555555556 "Americans"
"1793" "sausage" "pig" 1.55555555555556 "Americans"
"1794" "pig" "farm" 1.55555555555556 "Americans"
"1795" "farm" "trees" 1.55555555555556 "Americans"
"1796" "trees" "air" 1.55555555555556 "Americans"
"1797" "air" "water" 1.55555555555556 "Americans"
"1798" "water" "ocean" 1.55555555555556 "Americans"
"1799" "ocean" "pacific" 1.55555555555556 "Americans"
"1800" "pacific" "east" 1.55555555555556 "Americans"
"1801" "east" "pole" 1.55555555555556 "Americans"
"1802" "pole" "ice" 1.55555555555556 "Americans"
"1803" "ice" "cream" 1.55555555555556 "Americans"
"1804" "cream" "corn" 1.55555555555556 "Americans"
"1805" "corn" "cob" 1.55555555555556 "Americans"
"1806" "cob" "curnel" 1.55555555555556 "Americans"
"1807" "table" "scrap" 1.77777777777778 "Americans"
"1808" "scrap" "bit" 1.77777777777778 "Americans"
"1809" "bit" "tad" 1.77777777777778 "Americans"
"1810" "tad" "wee" 1.77777777777778 "Americans"
"1811" "wee" "small" 1.77777777777778 "Americans"
"1812" "small" "big" 1.77777777777778 "Americans"
"1813" "big" "large" 1.77777777777778 "Americans"
"1814" "large" "huge" 1.77777777777778 "Americans"
"1815" "huge" "enormous" 1.77777777777778 "Americans"
"1816" "enormous" "giant" 1.77777777777778 "Americans"
"1817" "giant" "tree" 1.77777777777778 "Americans"
"1818" "tree" "house" 1.77777777777778 "Americans"
"1819" "house" "roof" 1.77777777777778 "Americans"
"1820" "roof" "comfort" 1.77777777777778 "Americans"
"1821" "comfort" "care" 1.77777777777778 "Americans"
"1822" "care" "concern" 1.77777777777778 "Americans"
"1823" "concern" "help" 1.77777777777778 "Americans"
"1824" "help" "hinder" 1.77777777777778 "Americans"
"1825" "hinder" "hate" 1.77777777777778 "Americans"
"1826" "table" "cloth" 2 "Americans"
"1827" "cloth" "diaper" 2 "Americans"
"1828" "diaper" "rash" 2 "Americans"
"1829" "rash" "hives" 2 "Americans"
"1830" "hives" "allergies" 2 "Americans"
"1831" "allergies" "mold" 2 "Americans"
"1832" "mold" "black" 2 "Americans"
"1833" "black" "clothing" 2 "Americans"
"1834" "clothing" "shirt" 2 "Americans"
"1835" "shirt" "socks" 2 "Americans"
"1836" "socks" "shoes" 2 "Americans"
"1837" "shoes" "feet" 2 "Americans"
"1838" "feet" "toes" 2 "Americans"
"1839" "toes" "nails" 2 "Americans"
"1840" "nails" "polish" 2 "Americans"
"1841" "polish" "color" 2 "Americans"
"1842" "color" "bright" 2 "Americans"
"1843" "bright" "blue" 2 "Americans"
"1844" "blue" "eyes" 2 "Americans"
"1845" "table" "top" 1.58333333333333 "Americans"
"1846" "top" "game" 1.58333333333333 "Americans"
"1847" "game" "family" 1.58333333333333 "Americans"
"1848" "family" "love" 1.58333333333333 "Americans"
"1849" "love" "marriage" 1.58333333333333 "Americans"
"1850" "marriage" "ring" 1.58333333333333 "Americans"
"1851" "ring" "wedding" 1.58333333333333 "Americans"
"1852" "wedding" "flowers" 1.58333333333333 "Americans"
"1853" "flowers" "summer" 1.58333333333333 "Americans"
"1854" "summer" "sun" 1.58333333333333 "Americans"
"1855" "sun" "hot" 1.58333333333333 "Americans"
"1856" "hot" "food" 1.58333333333333 "Americans"
"1857" "food" "pizza" 1.58333333333333 "Americans"
"1858" "pizza" "cheese" 1.58333333333333 "Americans"
"1859" "cheese" "nachos" 1.58333333333333 "Americans"
"1860" "nachos" "mexican" 1.58333333333333 "Americans"
"1861" "mexican" "peppers" 1.58333333333333 "Americans"
"1862" "peppers" "salt" 1.58333333333333 "Americans"
"1863" "salt" "movie" 1.58333333333333 "Americans"
"1864" "candle" "scent" 1.72222222222222 "Americans"
"1865" "scent" "wax" 1.72222222222222 "Americans"
"1866" "wax" "flame" 1.72222222222222 "Americans"
"1867" "flame" "decorative" 1.72222222222222 "Americans"
"1868" "decorative" "hot" 1.72222222222222 "Americans"
"1869" "hot" "home" 1.72222222222222 "Americans"
"1870" "home" "office" 1.72222222222222 "Americans"
"1871" "office" "holder" 1.72222222222222 "Americans"
"1872" "holder" "wick" 1.72222222222222 "Americans"
"1873" "wick" "burning" 1.72222222222222 "Americans"
"1874" "burning" "melting" 1.72222222222222 "Americans"
"1875" "melting" "light" 1.72222222222222 "Americans"
"1876" "light" "fire" 1.72222222222222 "Americans"
"1877" "fire" "soothing" 1.72222222222222 "Americans"
"1878" "soothing" "mellow" 1.72222222222222 "Americans"
"1879" "mellow" "romantic" 1.72222222222222 "Americans"
"1880" "romantic" "warm" 1.72222222222222 "Americans"
"1881" "warm" "romantic" 1.72222222222222 "Americans"
"1882" "romantic" "aromatherapy" 1.72222222222222 "Americans"
"1883" "candle" "fire" 1.47222222222222 "Americans"
"1884" "fire" "forest" 1.47222222222222 "Americans"
"1885" "forest" "hike" 1.47222222222222 "Americans"
"1886" "hike" "acadia" 1.47222222222222 "Americans"
"1887" "acadia" "maine" 1.47222222222222 "Americans"
"1888" "maine" "new" 1.47222222222222 "Americans"
"1889" "new" "hampshire" 1.47222222222222 "Americans"
"1890" "hampshire" "massachusetts" 1.47222222222222 "Americans"
"1891" "massachusetts" "boston" 1.47222222222222 "Americans"
"1892" "boston" "fun" 1.47222222222222 "Americans"
"1893" "fun" "friends" 1.47222222222222 "Americans"
"1894" "friends" "camping" 1.47222222222222 "Americans"
"1895" "camping" "campfire" 1.47222222222222 "Americans"
"1896" "campfire" "moonlight" 1.47222222222222 "Americans"
"1897" "moonlight" "sunlight" 1.47222222222222 "Americans"
"1898" "sunlight" "sun" 1.47222222222222 "Americans"
"1899" "sun" "sunburn" 1.47222222222222 "Americans"
"1900" "sunburn" "red" 1.47222222222222 "Americans"
"1901" "red" "fire" 1.47222222222222 "Americans"
"1902" "fire" "fire" 1.47222222222222 "Americans"
"1903" "fire" "engine" 1.47222222222222 "Americans"
"1904" "bear" "foot" 1.33333333333333 "Americans"
"1905" "foot" "shoe" 1.33333333333333 "Americans"
"1906" "shoe" "sock" 1.33333333333333 "Americans"
"1907" "sock" "lace" 1.33333333333333 "Americans"
"1908" "lace" "stalking" 1.33333333333333 "Americans"
"1909" "stalking" "christmas" 1.33333333333333 "Americans"
"1910" "christmas" "santa" 1.33333333333333 "Americans"
"1911" "santa" "ordaments" 1.33333333333333 "Americans"
"1912" "ordaments" "prestents" 1.33333333333333 "Americans"
"1913" "prestents" "wrapping" 1.33333333333333 "Americans"
"1914" "wrapping" "paper" 1.33333333333333 "Americans"
"1915" "paper" "boxes" 1.33333333333333 "Americans"
"1916" "boxes" "moving" 1.33333333333333 "Americans"
"1917" "moving" "tape" 1.33333333333333 "Americans"
"1918" "tape" "paper" 1.33333333333333 "Americans"
"1919" "paper" "wrapping" 1.33333333333333 "Americans"
"1920" "wrapping" "siranwrap" 1.33333333333333 "Americans"
"1921" "siranwrap" "food" 1.33333333333333 "Americans"
"1922" "food" "vegtables" 1.33333333333333 "Americans"
"1923" "vegtables" "fruit" 1.33333333333333 "Americans"
"1924" "paper" "bag" 1.52777777777778 "Americans"
"1925" "bag" "man" 1.52777777777778 "Americans"
"1926" "man" "woman" 1.52777777777778 "Americans"
"1927" "woman" "child" 1.52777777777778 "Americans"
"1928" "child" "toys" 1.52777777777778 "Americans"
"1929" "toys" "christmas" 1.52777777777778 "Americans"
"1930" "christmas" "gifts" 1.52777777777778 "Americans"
"1931" "gifts" "tree" 1.52777777777778 "Americans"
"1932" "tree" "decorations" 1.52777777777778 "Americans"
"1933" "decorations" "lights" 1.52777777777778 "Americans"
"1934" "lights" "electricity" 1.52777777777778 "Americans"
"1935" "electricity" "bill" 1.52777777777778 "Americans"
"1936" "bill" "debt" 1.52777777777778 "Americans"
"1937" "debt" "mortgage" 1.52777777777778 "Americans"
"1938" "mortgage" "expense" 1.52777777777778 "Americans"
"1939" "expense" "budget" 1.52777777777778 "Americans"
"1940" "budget" "income" 1.52777777777778 "Americans"
"1941" "income" "raise" 1.52777777777778 "Americans"
"1942" "raise" "hours" 1.52777777777778 "Americans"
"1943" "paper" "napkins" 1.38888888888889 "Americans"
"1944" "napkins" "cups" 1.38888888888889 "Americans"
"1945" "cups" "plates" 1.38888888888889 "Americans"
"1948" "planes" "trees" 1.38888888888889 "Americans"
"1949" "trees" "box" 1.38888888888889 "Americans"
"1950" "box" "food" 1.38888888888889 "Americans"
"1953" "drink" "trash" 1.38888888888889 "Americans"
"1954" "trash" "bottle" 1.38888888888889 "Americans"
"1955" "bottle" "game" 1.38888888888889 "Americans"
"1956" "game" "dresser" 1.38888888888889 "Americans"
"1957" "dresser" "phone" 1.38888888888889 "Americans"
"1958" "phone" "radio" 1.38888888888889 "Americans"
"1959" "radio" "soap" 1.38888888888889 "Americans"
"1962" "cat" "food" 1.38888888888889 "Americans"
"1965" "dog" "food" 1.38888888888889 "Americans"
"1966" "food" "candy" 1.38888888888889 "Americans"
"1967" "candy" "chair" 1.38888888888889 "Americans"
"1968" "paper" "toilet" 2.30555555555556 "Americans"
"1969" "toilet" "white" 2.30555555555556 "Americans"
"1970" "white" "dog" 2.30555555555556 "Americans"
"1971" "dog" "love" 2.30555555555556 "Americans"
"1972" "love" "husband" 2.30555555555556 "Americans"
"1973" "husband" "sex" 2.30555555555556 "Americans"
"1974" "sex" "babies" 2.30555555555556 "Americans"
"1975" "babies" "socks" 2.30555555555556 "Americans"
"1976" "socks" "winter" 2.30555555555556 "Americans"
"1977" "winter" "fireplace" 2.30555555555556 "Americans"
"1978" "fireplace" "christmas" 2.30555555555556 "Americans"
"1979" "christmas" "snow" 2.30555555555556 "Americans"
"1980" "snow" "wolves" 2.30555555555556 "Americans"
"1981" "wolves" "grey" 2.30555555555556 "Americans"
"1982" "grey" "wild" 2.30555555555556 "Americans"
"1983" "wild" "adventure" 2.30555555555556 "Americans"
"1984" "adventure" "travel" 2.30555555555556 "Americans"
"1985" "travel" "boat" 2.30555555555556 "Americans"
"1986" "boat" "storm" 2.30555555555556 "Americans"
"1987" "candle" "birthday" 1.61111111111111 "Americans"
"1988" "birthday" "celebrate" 1.61111111111111 "Americans"
"1989" "celebrate" "gifts" 1.61111111111111 "Americans"
"1990" "gifts" "age" 1.61111111111111 "Americans"
"1991" "age" "old" 1.61111111111111 "Americans"
"1992" "old" "new" 1.61111111111111 "Americans"
"1993" "new" "ideas" 1.61111111111111 "Americans"
"1994" "ideas" "classes" 1.61111111111111 "Americans"
"1995" "classes" "passing" 1.61111111111111 "Americans"
"1996" "passing" "excel" 1.61111111111111 "Americans"
"1997" "excel" "win" 1.61111111111111 "Americans"
"1998" "win" "lose" 1.61111111111111 "Americans"
"1999" "lose" "disappointing" 1.61111111111111 "Americans"
"2000" "disappointing" "perspective" 1.61111111111111 "Americans"
"2001" "perspective" "view" 1.61111111111111 "Americans"
"2002" "view" "scene" 1.61111111111111 "Americans"
"2003" "scene" "stage" 1.61111111111111 "Americans"
"2004" "stage" "phase" 1.61111111111111 "Americans"
"2005" "phase" "out" 1.61111111111111 "Americans"
"2006" "paper" "weight" 1.75 "Americans"
"2007" "weight" "heavy" 1.75 "Americans"
"2008" "heavy" "duty" 1.75 "Americans"
"2009" "duty" "calls" 1.75 "Americans"
"2010" "calls" "phone" 1.75 "Americans"
"2011" "phone" "cell" 1.75 "Americans"
"2012" "cell" "jail" 1.75 "Americans"
"2013" "jail" "bait" 1.75 "Americans"
"2014" "bait" "fish" 1.75 "Americans"
"2015" "fish" "flounder" 1.75 "Americans"
"2016" "flounder" "fail" 1.75 "Americans"
"2017" "fail" "safe" 1.75 "Americans"
"2018" "safe" "guard" 1.75 "Americans"
"2019" "guard" "protect" 1.75 "Americans"
"2020" "protect" "shield" 1.75 "Americans"
"2021" "shield" "sword" 1.75 "Americans"
"2022" "sword" "stone" 1.75 "Americans"
"2023" "stone" "wall" 1.75 "Americans"
"2024" "wall" "board" 1.75 "Americans"
"2025" "table" "dining" 2.55555555555556 "Americans"
"2026" "dining" "eating" 2.55555555555556 "Americans"
"2027" "eating" "food" 2.55555555555556 "Americans"
"2028" "food" "gyro" 2.55555555555556 "Americans"
"2029" "gyro" "ethnic" 2.55555555555556 "Americans"
"2030" "ethnic" "specific" 2.55555555555556 "Americans"
"2031" "specific" "profession" 2.55555555555556 "Americans"
"2032" "profession" "interests" 2.55555555555556 "Americans"
"2033" "interests" "photography" 2.55555555555556 "Americans"
"2034" "photography" "light" 2.55555555555556 "Americans"
"2035" "light" "prism" 2.55555555555556 "Americans"
"2036" "prism" "color" 2.55555555555556 "Americans"
"2037" "color" "wavelength" 2.55555555555556 "Americans"
"2038" "wavelength" "visual" 2.55555555555556 "Americans"
"2039" "visual" "appealing" 2.55555555555556 "Americans"
"2040" "appealing" "pleasant" 2.55555555555556 "Americans"
"2041" "pleasant" "sensation" 2.55555555555556 "Americans"
"2042" "sensation" "warmth" 2.55555555555556 "Americans"
"2043" "warmth" "temperature" 2.55555555555556 "Americans"
"2044" "candle" "fire" 1.72222222222222 "Americans"
"2045" "fire" "stick" 1.72222222222222 "Americans"
"2046" "stick" "wax" 1.72222222222222 "Americans"
"2047" "wax" "candelabra" 1.72222222222222 "Americans"
"2050" "wick" "rope" 1.72222222222222 "Americans"
"2051" "rope" "harness" 1.72222222222222 "Americans"
"2052" "harness" "horse" 1.72222222222222 "Americans"
"2053" "horse" "cowboy" 1.72222222222222 "Americans"
"2054" "cowboy" "boots" 1.72222222222222 "Americans"
"2055" "boots" "gun" 1.72222222222222 "Americans"
"2056" "gun" "ammo" 1.72222222222222 "Americans"
"2057" "ammo" "holster" 1.72222222222222 "Americans"
"2058" "holster" "farm" 1.72222222222222 "Americans"
"2059" "farm" "barbecue" 1.72222222222222 "Americans"
"2062" "ribs" "brisket" 1.72222222222222 "Americans"
"2063" "brisket" "beer" 1.72222222222222 "Americans"
"2064" "beer" "coleslaw" 1.72222222222222 "Americans"
"2065" "bear" "me" 2.25 "Americans"
"2066" "me" "love" 2.25 "Americans"
"2067" "love" "contentment" 2.25 "Americans"
"2070" "happy" "thoughts" 2.25 "Americans"
"2071" "thoughts" "positive" 2.25 "Americans"
"2072" "positive" "feelings" 2.25 "Americans"
"2073" "feelings" "fragile" 2.25 "Americans"
"2074" "fragile" "protect" 2.25 "Americans"
"2075" "protect" "negative" 2.25 "Americans"
"2078" "rude" "ignorant" 2.25 "Americans"
"2083" "education" "learning" 2.25 "Americans"
"2086" "clear" "acceptance" 2.25 "Americans"
"2091" "candle" "stick" 1.41666666666667 "Americans"
"2092" "stick" "figure" 1.41666666666667 "Americans"
"2093" "figure" "eight" 1.41666666666667 "Americans"
"2094" "eight" "seven" 1.41666666666667 "Americans"
"2095" "seven" "dust" 1.41666666666667 "Americans"
"2096" "dust" "attic" 1.41666666666667 "Americans"
"2097" "attic" "spider" 1.41666666666667 "Americans"
"2098" "spider" "widow" 1.41666666666667 "Americans"
"2099" "widow" "woman" 1.41666666666667 "Americans"
"2100" "woman" "man" 1.41666666666667 "Americans"
"2101" "man" "made" 1.41666666666667 "Americans"
"2102" "made" "create" 1.41666666666667 "Americans"
"2103" "create" "invent" 1.41666666666667 "Americans"
"2104" "invent" "microwave" 1.41666666666667 "Americans"
"2105" "microwave" "oven" 1.41666666666667 "Americans"
